companyId;companyName;ticker;price;p_L;p_VP;p_Ebit;p_Ativo;eV_Ebit;margemBruta;margemEbit;margemLiquida;p_SR;p_CapitalGiro;p_AtivoCirculante;giroAtivos;roe;roa;roic;dividaliquidaPatrimonioLiquido;dividaLiquidaEbit;pl_Ativo;passivo_Ativo;liquidezCorrente;peg_Ratio;receitas_Cagr5;liquidezMediaDiaria;vpa;lpa;valorMercado;dy;lucros_Cagr5
374;Irani Papel e Embalagem S.A.;RANI4;5,5;3,8102;1,2449;2,4112;0,5005;4,7421;46,29;33,21;21,01;0,8007;4,3321;-0,7227;0,63;32,67;13,14;19,48;0,6;1,16;0,4;0,6;1,6;0,0977855;15,63;;4,418;1,4435;2015219229,42;;
633;HIDROVIAS DO BRASIL S.A.;HBSA3;1,85;-35,9652;1,0392;6,2923;0,2198;24,5017;28,69;14,86;-2,6;0,9351;2,2332;-0,2749;0,24;-2,89;-0,61;3,06;3,01;18,21;0,21;0,79;1,97;0,5450259;23,22;10423881,96;1,7802;-0,0514;1406707889,55;;
648;ENJOEI.COM.BR ATIVIDADES DE INTERNET S.A.;ENJU3;0,92;-1,9786;0,4725;-1,5115;0,4139;1,2976;32,57;-90,79;-69,36;1,3723;0,5524;-2,8894;0,3;-23,88;-20,92;-31,26;-0,88;2,81;0,88;0,12;7,98;0,19009505;;1023183,11;1,9472;-0,465;184223729,28;;
368;CIELO;CIEL3;5,05;9,7203;0,993;5,1099;0,125;6,8828;41,38;25,11;13,2;1,2831;1,0926;-1,0304;0,1;10,22;1,29;10,27;0,34;1,77;0,13;0,87;1,15;0,21392862;-1,62;119302130,7;5,0857;0,5195;13719916058,05;4,9777;-19,03
336;BANCO INDUSVAL;IDVL4;2,67;-1,2239;1,155;-4,7075;0,0694;-3,8411;-18,91;-40,19;-154,6;1,8921;0,5902;-0,1616;0,04;-94,38;-5,67;;;;0,06;0,94;1,26;0,00326377;-32,17;;2,3116;-2,1816;224007574,38;;
336;BANCO INDUSVAL;IDVL3;2,16;-0,9901;0,9344;-3,8083;0,0561;-3,8411;-18,91;-40,19;-154,6;1,5307;0,4775;-0,1307;0,04;-94,38;-5,67;;;;0,06;0,94;1,26;0,00264035;-32,17;;2,3116;-2,1816;224007574,38;;
329;BANCO AMAZONIA;BAZA3;61,0;2,9986;0,765;1,9351;0,1046;1,9351;35,57;61,66;39,79;1,1932;1,1047;-0,1156;0,09;25,51;3,49;;;;0,14;0,86;;0,02952779;-2,61;251244,11;79,7413;20,3432;3419557215,0;11,2622;54,23
672;VAMOS LOCAÇÃO DE CAMINHÕES. MÁQUINAS E EQUIP.;VAMO3;14,59;28,0669;4,0923;10,8273;0,9758;13,9455;41,51;31,92;12,31;3,4557;6,8555;-1,4772;0,28;14,58;3,48;10,39;1,18;3,12;0,24;0,76;1,72;0,49014801;571,04;43350437,56;3,5652;0,5198;14960556382,3;1,7919;559,46
223;GUARARAPES CONFECÇÕES;GUAR3;4,55;8,9303;0,4399;4,6688;0,1606;9,5373;57,86;5,82;3,04;0,2718;0,844;-0,4037;0,59;4,93;1,8;4,28;0,46;4,87;0,37;0,63;1,46;-0,17592972;4,05;13824532,52;10,3431;0,5095;2271360000,0;3,0879;-4,34
254;SER EDUCACIONAL;SEER3;3,91;-5,3966;0,369;5,239;0,1448;10,2491;51,25;5,91;-5,74;0,3097;2,1243;-0,1862;0,47;-6,84;-2,68;4,34;0,35;5,01;0,39;0,61;1,44;0,03488561;4,57;3742223,85;10,5959;-0,7245;503301299,6;;
554;BBM LOGISTICA S.A.;BBML3;3936,42;-5902,8658;1778,3311;13023,6769;145,9497;13058,5641;5,36;0,8;-1,76;103,6931;-9327,5026;-245,488;1,41;-30,13;-2,47;-1,15;4,76;34,89;0,08;0,92;0,96;29,89587836;42,64;;2,2135;-0,6669;160451699191,56;;
314;SÃO CARLOS;SCAR3;14,7;-12,9491;0,5644;5,95;0,2293;18,7029;77,38;47,1;-21,64;2,8024;2,6593;-0,2713;0,08;-4,36;-1,77;3,38;1,21;12,75;0,41;0,59;2,25;0,05462034;-8,54;110993,96;26,0464;-1,1352;848738589,3;0,978;
461;CEEE-GT;EEEL3;294,77;16,7348;2,1877;7,3279;0,6637;9,2181;63,89;31,88;13,96;2,3359;3,8897;-0,897;0,28;13,07;3,97;4,62;0,55;1,85;0,3;0,7;2,91;-0,27244536;-8,6;;134,7425;17,6142;2864486063,75;42,8258;-28,71
461;CEEE-GT;EEEL4;410,0;23,2766;3,0428;10,1925;0,9232;9,2181;63,89;31,88;13,96;3,2491;5,4102;-1,2477;0,28;13,07;3,97;4,62;0,55;1,85;0,3;0,7;2,91;-0,37894832;-8,6;100734,67;134,7425;17,6142;2864486063,75;33,8686;-28,71
830;GETNET;GETT11;4,81;15,1245;2,4817;14,5503;0,1624;;41,43;18,41;17,71;2,6785;6,2778;-3,9248;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,13274437;;1078155,63;1,9382;0,318;;2,1434;
830;GETNET;GETT3;2,4;7,5465;1,2383;7,26;0,081;;41,43;18,41;17,71;1,3365;3,1324;-1,9583;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,0662342;;75696,11;1,9382;0,318;;2,0456;
830;GETNET;GETT4;2,4;7,5465;1,2383;7,26;0,081;;41,43;18,41;17,71;1,3365;3,1324;-1,9583;0,06;16,41;1,07;10,57;0,17;0,99;0,07;0,93;1,03;0,0662342;;87049,26;1,9382;0,318;;2,0456;
362;SUL AMERICA;SULA11;22,25;52,2265;1,1329;-12,9235;0,3135;6,5433;4,25;-3,34;0,83;0,432;0,8507;-0,9087;0,73;2,17;0,6;-8,72;-1,71;19,47;0,28;0,72;2,29;-0,94375488;4,58;98011165,19;19,6406;0,426;9475042424,17;0,2689;-23,56
362;SUL AMERICA;SULA3;7,43;52,3204;1,1349;-12,9467;0,3141;6,5433;4,25;-3,34;0,83;0,4328;0,8523;-0,9104;0,73;2,17;0,6;-8,72;-1,71;19,47;0,28;0,72;2,29;-0,94545151;4,58;43292,81;6,5469;0,142;9475042424,17;0,2684;-23,56
362;SUL AMERICA;SULA4;7,63;53,7288;1,1654;-13,2952;0,3226;6,5433;4,25;-3,34;0,83;0,4444;0,8752;-0,9349;0,73;2,17;0,6;-8,72;-1,71;19,47;0,28;0,72;2,29;-0,97090108;4,58;90108,19;6,5469;0,142;9475042424,17;0,2614;-23,56
357;BB SEGURIDADE;BBSE3;36,82;13,4758;7,7836;11,4885;5,2861;11,4885;;;;;26,2264;-8,8778;0,0;57,76;39,23;;;;0,68;0,32;1,99;0,26515302;;199481760,19;4,7304;2,7323;73640000000,0;5,3397;6,37
421;BAUMER;BALM3;10,3;3,9198;0,7409;4,3996;0,4449;3,387;57,07;15,53;17,43;0,6832;0,9858;-1,41;0,65;18,9;11,35;12,7;-0,14;-0,83;0,6;0,4;2,93;0,01624783;3,42;1865,33;13,9019;2,6277;96775000,0;3,4689;53,56
421;BAUMER;BALM4;9,45;3,5964;0,6798;4,0365;0,4081;3,387;57,07;15,53;17,43;0,6269;0,9045;-1,2936;0,65;18,9;11,35;12,7;-0,14;-0,83;0,6;0,4;2,93;0,01490699;3,42;2900,05;13,9019;2,6277;96775000,0;3,781;53,56
228;CONSTRUTORA TENDA;TEND3;4,08;-0,8093;0,5046;-0,9118;0,0995;-2,6275;6,16;-20,31;-22,88;0,1852;0,9036;-0,1744;0,54;-62,35;-12,29;-21,73;0,95;-1,72;0,2;0,8;1,34;0,00178644;19,26;18855736,33;8,0855;-5,0415;425724523,68;;
194;RANDON;RAPT3;7,67;4,7175;0,9113;2,1108;0,2109;4,4297;24,24;11,03;4,94;0,2328;0,6455;-0,5866;0,91;19,32;4,47;11,0;0,99;2,3;0,23;0,68;2,04;-0,09772873;28,12;78317,26;8,417;1,6259;2547246688,71;11,2125;
194;RANDON;RAPT4;7,77;4,779;0,9231;2,1383;0,2137;4,4297;24,24;11,03;4,94;0,2359;0,6539;-0,5942;0,91;19,32;4,47;11,0;0,99;2,3;0,23;0,68;2,04;-0,0990029;28,12;25039905,93;8,417;1,6259;2547246688,71;11,0682;
251;BAHEMA;BAHI3;12,49;-3,255;2,2329;-6,2258;0,4677;-8,7776;37,63;-14,35;-27,44;0,8931;-2,3223;-0,4951;0,52;-68,6;-14,37;-20,11;0,92;-2,55;0,21;0,77;0,22;-0,02541049;;70390,36;5,5936;-3,8372;298482572,76;;
246;LOCALIZA;RENT3;57,29;30,6253;2,7734;13,8287;0,8778;19,4969;40,31;28,05;12,67;3,8793;67,4315;-1,1449;0,23;9,06;2,87;6,78;1,14;5,67;0,32;0,68;1,06;-3,77940626;19,68;368972037,26;20,6569;1,8707;56382469511,03;2,2985;35,08
222;GRAZZIOTIN;CGRA3;29,99;5,0032;0,7168;5,3143;0,5144;4,4125;54,94;16,17;17,17;0,8592;1,9441;-0,9181;0,6;14,33;10,28;10,25;-0,11;-0,81;0,72;0,28;2,51;-0,13409295;9,46;21513,0;41,8376;5,9941;569726632,29;11,2669;12,62
222;GRAZZIOTIN;CGRA4;29,06;4,8481;0,6946;5,1495;0,4985;4,4125;54,94;16,17;17,17;0,8325;1,8839;-0,8896;0,6;14,33;10,28;10,25;-0,11;-0,81;0,72;0,28;2,51;-0,12993469;9,46;136599,19;41,8376;5,9941;569726632,29;11,6275;12,62
332;BTG;BPAC3;10,5;16,8854;2,8587;11,7936;0,3276;7,5292;20,7;23,06;16,11;2,7199;9,1301;-4,1618;0,12;16,93;1,94;;;;0,11;0,89;1,04;-1,52561067;5,25;95614,7;3,673;0,6218;77129357250,69;2,0857;8,61
332;BTG;BPAC5;5,2;8,3623;1,4157;5,8407;0,1622;7,5292;20,7;23,06;16,11;1,347;4,5216;-2,0611;0,12;16,93;1,94;;;;0,11;0,89;1,04;-0,75554052;5,25;56736,3;3,673;0,6218;77129357250,69;4,2116;8,61
332;BTG;BPAC11;20,11;10,7799;1,825;7,5292;0,2091;7,5292;20,7;23,06;16,11;1,7364;5,8288;-2,6569;0,12;16,93;1,94;;;;0,11;0,89;1,04;-0,97396922;5,25;356310403,63;11,019;1,8655;77129357250,69;3,2671;8,61
271;CIA HERING;HGTX3;37,5;101,99;3,5749;-707,6539;2,4798;-713,6478;40,58;-0,59;4,1;4,1784;7,4978;-5,5863;0,59;3,51;2,43;-7,32;0,03;-5,99;0,69;0,31;2,47;-1,229463;-7,54;;10,4897;0,3677;6095022637,5;;-26,63
264;DOHLER;DOHL3;10,0;35,0469;1,0677;52,1404;0,7955;45,6296;22,36;2,26;3,37;1,1808;1,8231;-1,6809;0,67;3,05;2,27;1,61;0,04;1,82;0,75;0,25;5,83;-0,41666104;9,46;1000,0;9,366;0,2853;635529524,85;1,2;6,91
264;DOHLER;DOHL4;4,29;15,0351;0,458;22,3682;0,3413;45,6296;22,36;2,26;3,37;0,5066;0,7821;-0,7211;0,67;3,05;2,27;1,61;0,04;1,82;0,75;0,25;5,83;-0,17874758;9,46;8049,89;9,366;0,2853;635529524,85;3,0769;6,91
682;OCEANPACT SERVICOS MARITIMOS S.A.;OPCT3;2,95;-5,0017;0,7854;84,8261;0,2633;237,8761;14,07;0,61;-10,4;0,5202;-5,0831;-0,3324;0,51;-15,7;-5,26;0,36;1,42;153,05;0,34;0,66;0,8;-0,02452353;;1136536,81;3,7561;-0,5898;589880684,3;;
446;ALUPAR;ALUP11;28,02;8,6797;1,1274;2,6292;0,3019;5,3435;80,24;73,84;22,37;1,9414;2,64;-0,3684;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,26540913;27,49;22731895,81;24,8528;3,2282;8210899252,46;4,3897;24,93
446;ALUPAR;ALUP3;9,32;8,6611;1,125;2,6236;0,3013;5,3435;80,24;73,84;22,37;1,9372;2,6344;-0,3676;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,26484081;27,49;86587,89;8,2843;1,0761;8210899252,46;4,3991;24,93
446;ALUPAR;ALUP4;9,35;8,689;1,1286;2,632;0,3022;5,3435;80,24;73,84;22,37;1,9435;2,6428;-0,3688;0,16;12,99;3,48;12,37;1,16;2,71;0,27;0,6;2,73;-0,2656933;27,49;113220,96;8,2843;1,0761;8210899252,46;4,385;24,93
455;CEMIG;CMIG4;10,97;5,9334;1,1459;5,2849;0,443;7,5408;16,75;13,08;11,65;0,6911;7,7044;-0,6066;0,64;19,31;7,47;13,9;0,31;1,44;0,39;0,61;1,27;-4,73656946;12,38;125779206,3;9,5731;1,8489;27857708472,32;13,9678;64,85
455;CEMIG;CMIG3;16,01;8,6594;1,6724;7,713;0,6465;7,5408;16,75;13,08;11,65;1,0087;11,2441;-0,8854;0,64;19,31;7,47;13,9;0,31;1,44;0,39;0,61;1,27;-6,9127144;12,38;5494673,56;9,5731;1,8489;27857708472,32;9,5707;64,85
480;TAESA;TAEE3;11,86;6,6274;1,7634;4,2162;0,6866;6,5939;84,89;102,94;65,49;4,3402;4,6338;-0,8613;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22543128;20,07;3440577,48;6,7256;1,7895;12260716100,13;17,3971;16,49
480;TAESA;TAEE11;35,59;6,6293;1,7639;4,2174;0,6868;6,5939;84,89;102,94;65,49;4,3414;4,6351;-0,8615;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22549464;20,07;96779942,56;20,1769;5,3686;12260716100,13;17,3922;16,49
480;TAESA;TAEE4;11,9;6,6498;1,7693;4,2304;0,6889;6,5939;84,89;102,94;65,49;4,3548;4,6494;-0,8642;0,16;26,61;10,36;17,16;0,99;2,38;0,39;0,61;3,71;-0,22619158;20,07;6513439,78;6,7256;1,7895;12260716100,13;17,3386;16,49
286;SÃO MARTINHO;SMTO3;26,31;6,866;1,7084;3,8006;0,5155;6,832;38,37;38,94;21,55;1,4799;3,377;-0,7667;0,35;24,88;7,51;14,39;1,36;3,03;0,3;0,7;1,87;0,22376229;16,99;60140121,41;15,4007;3,8319;9314038065,99;4,3063;36,73
373;EUCATEX;EUCA3;10,68;2,7063;0,4796;2,4496;0,2684;3,7187;32,65;15,64;14,16;0,3832;1,6757;-0,4289;0,7;17,72;9,92;13,58;0,24;1,22;0,56;0,44;1,75;0,19490861;16,44;236389,67;22,2671;3,9463;1008809352,0;6,7255;61,2
373;EUCATEX;EUCA4;11,0;2,7874;0,494;2,523;0,2764;3,7187;32,65;15,64;14,16;0,3947;1,726;-0,4417;0,7;17,72;9,92;13,58;0,24;1,22;0,56;0,44;1,75;0,20074857;16,44;1435208,59;22,2671;3,9463;1008809352,0;7,1832;61,2
785;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;BRBI11;11,06;7,8601;1,5306;10,0023;0,2798;2,9055;36,49;17,71;22,54;1,7716;1,472;-32,3622;0,16;19,47;3,56;0,77;-1,09;-7,1;0,18;0,82;1,24;0,37014011;;925067,78;7,2259;1,4071;1161252486,24;12,4774;
785;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;BRBI3;0,0;0,0;0,0;0,0;0,0;2,9055;36,49;17,71;22,54;0,0;0,0;0,0;0,16;19,47;3,56;0,77;-1,09;-7,1;0,18;0,82;1,24;0,0;;;2,4086;0,469;1161252486,24;;
785;BR ADVISORY PARTNERS PARTICIPAÇÕES S.A.;BRBI4;0,0;0,0;0,0;0,0;0,0;2,9055;36,49;17,71;22,54;0,0;0,0;0,0;0,16;19,47;3,56;0,77;-1,09;-7,1;0,18;0,82;1,24;0,0;;;2,4086;0,469;1161252486,24;;
281;POMIFRUTAS;FRTA3;2,43;0,8227;-0,0732;1,5742;0,1681;20,6471;127,38;44,53;85,22;0,7011;-0,0569;-0,1847;0,24;-8,89;20,43;-42,5;;19,07;-2,3;3,3;0,03;-0,00531955;-19,18;4246,92;-33,2182;2,9538;4990262,58;;
402;OSX BRASIL;OSXB3;5,14;-0,0271;-0,0029;-0,7517;0,0073;-233,4667;90,65;-61,67;-1708,4;0,4635;-0,0264;-0,0073;0,02;-10,52;-26,73;3,25;;-232,72;-2,54;3,55;0,03;-0,00054841;89,07;100790,67;-1800,9665;-189,4418;16180915,32;;
676;Mobly S.A.;MBLY3;3,27;-3,8851;0,6105;-3,8043;0,3923;-3,3204;39,57;-14,05;-13,75;0,5343;0,9864;-0,9441;0,73;-15,71;-10,1;-12,27;-0,08;0,48;0,64;0,36;3,13;1,60248817;;3479040,89;5,3566;-0,8417;348221986,08;;
759;AES BRASIL ENERGIA S.A.;AESB3;9,86;12,1174;1,4215;13,4099;0,3929;23,4376;23,01;16,12;17,84;2,1613;2,0021;-0,5389;0,18;11,73;3,24;-0,56;1,06;10,03;0,28;0,64;3,63;;;21447350,48;6,9363;0,8137;5935003286,46;1,0898;
401;LUPATECH;LUPA3;5,59;-6,168;1,4917;-5,0837;0,3359;-9,0725;24,17;-28,85;-23,78;1,4669;1,2671;-0,6363;0,23;-24,18;-5,45;-13,22;1,17;-3,99;0,23;0,77;2,28;0,04802321;-7,55;16461488,96;3,7474;-0,9063;169674578,06;;
798;RAIZEN S.A.;RAIZ4;3,13;24,7813;1,4557;7,1405;0,3229;12,5317;4,82;1,9;0,55;0,1354;4,8873;-0,608;2,39;5,87;1,3;8,04;1,1;5,39;0,22;0,78;1,16;-0,55765238;;110246962,56;2,1501;0,1263;32403354684,92;4,7413;
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE11;9,38;8,7968;0,5434;15,9102;0,2182;-16,9869;-3277,37;1089,29;1970,12;173,3074;0,6052;-0,5231;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,03593186;-32,32;1256,67;17,2621;1,0663;739628355,36;4,0812;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE12;8,16;7,6526;0,4727;13,8408;0,1898;-16,9869;-3277,37;1089,29;1970,12;150,7663;0,5265;-0,4551;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,03125842;-32,32;19448,67;17,2621;1,0663;739628355,36;;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE5;11,31;10,6068;0,6552;19,1838;0,2631;-16,9869;-3277,37;1089,29;1970,12;208,9665;0,7297;-0,6307;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,04332509;-32,32;4755,0;17,2621;1,0663;739628355,36;2,8206;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE6;11,47;10,7568;0,6645;19,4552;0,2668;-16,9869;-3277,37;1089,29;1970,12;211,9227;0,74;-0,6397;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,043938;-32,32;1201,0;17,2621;1,0663;739628355,36;6,6751;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE7;5,4;5,0643;0,3128;9,1594;0,1256;-16,9869;-3277,37;1089,29;1970,12;99,7718;0,3484;-0,3011;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,02068572;-32,32;;17,2621;1,0663;739628355,36;8,2707;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE8;9,48;8,8906;0,5492;16,0798;0,2205;-16,9869;-3277,37;1089,29;1970,12;175,155;0,6116;-0,5287;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,03631493;-32,32;955,0;17,2621;1,0663;739628355,36;3,3651;5,12
359;CONSÓRCIO ALFA DE ADMINISTRAÇÃO;BRGE3;9,0;8,4404;0,5214;15,2656;0,2093;-16,9869;-3277,37;1089,29;1970,12;166,2864;0,5807;-0,5019;0,0;6,18;2,48;2,05;-1,16;-34,02;0,4;0,43;2,62;0,0344762;-32,32;7652,73;17,2621;1,0663;739628355,36;;5,12
256;ZAMP S.A.;ZAMP3;5,06;-18,79;0,9563;18,8513;0,3488;26,0129;64,12;2,11;-2,11;0,3974;9,4924;-0,465;0,88;-5,09;-1,86;2,48;0,36;7,16;0,36;0,64;1,17;0,23136455;14,59;4503144,19;5,2913;-0,2693;1393298561,82;;
742;CSN MINERAÇÃO S.A.;CMIN3;4,93;9,7188;2,0536;6,7997;1,0202;6,4134;42,3;33,29;23,29;2,2639;3,6311;-1,8203;0,45;21,13;10,5;13,85;-0,12;-0,39;0,5;0,5;2,77;-0,16116655;;40874506,67;2,4006;0,5073;27042720471,34;18,684;
290;M.DIAS BRANCO;MDIA3;33,61;18,4564;1,7284;17,4753;1,0193;19,9779;29,04;6,84;6,48;1,1957;4,6496;-1,7757;0,85;9,36;5,52;6,22;0,25;2,5;0,59;0,41;2,06;1,91277441;7,96;42184692,22;19,4455;1,8211;11393790000,0;5,7918;-4,68
659;NEOGRID;NGRD3;1,3;233,279;0,6869;58,1558;0,4317;21,5314;64,86;2,03;0,51;1,1793;1,5363;-0,8153;0,37;0,29;0,19;-0,05;-0,43;-36,62;0,63;0,37;2,48;-2,49305677;;1096585,26;1,8925;0,0056;310261029,0;1,1434;
627;PETZ;PETZ3;6,9;52,9416;1,7395;22,2061;0,8903;21,2686;48,68;5,44;2,28;1,2071;6,982;-1,3057;0,74;3,29;1,68;6,51;-0,07;-0,94;0,51;0,49;1,67;-3,19720129;;84016208,04;3,9666;0,1303;3185335906,5;0,5719;
786;TRÊS TENTOS AGROINDUSTRIAL SA;TTEN3;9,98;9,6461;1,9134;13,2221;0,8511;13,0163;13,32;5,89;8,08;0,7794;3,1002;-3,1022;1,09;19,84;8,82;7,29;-0,03;-0,21;0,44;0,56;1,61;0,25907034;;10590266,89;5,2158;1,0346;4960236117,06;0,1534;
406;PETRO RIO;PRIO3;41,63;10,9238;3,9982;8,789;1,8542;8,762;65,73;58,63;47,17;5,1528;3,8078;-4,1982;0,36;36,6;16,97;20,56;-0,01;-0,03;0,46;0,54;7,82;0,05063098;61,68;381590085,59;10,4121;3,811;36935349389,61;;69,51
384;VALE;VALE3;88,42;3,959;2,3535;4,1009;0,9695;4,4671;49,82;44,05;45,63;1,8066;84,2235;-1,1719;0,54;59,45;24,49;30,46;0,21;0,37;0,41;0,57;1,07;0,3430244;25,41;2074786314,81;37,569;22,3338;422549388634,46;8,5765;51,64
586;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;NUTR3;300,0;4,6488;1,3684;2,4474;0,3844;3,2614;16,08;9,4;4,95;0,2301;1,0858;-1,3812;1,67;29,44;8,27;30,37;0,46;0,81;0,28;0,72;1,96;0,04615189;33,43;60000,0;219,2323;64,5329;39733200,0;;
438;TELEFÔNICA BRASIL;VIVT3;38,36;11,501;0,931;9,9011;0,5257;12,013;42,7;13,86;11,93;1,3721;-17,4194;-0,6352;0,38;8,1;4,57;6,61;0,2;2,11;0,56;0,43;0,85;0,80982482;0,71;111119088,63;41,2017;3,3354;64327352075,56;7,966;6,48
438;TELEFÔNICA BRASIL;VIVT4;45,34;13,5937;1,1004;11,7027;0,6213;12,013;42,7;13,86;11,93;1,6218;-20,5891;-0,7507;0,38;8,1;4,57;6,61;0,2;2,11;0,56;0,43;0,85;0,95718085;0,71;;41,2017;3,3354;64327352075,56;;6,48
472;ENEVA;ENEV3;11,59;17,3352;1,3238;10,2486;0,569;13,4112;35,01;32,61;19,28;3,3424;2,7424;-0,8923;0,17;7,64;3,28;5,56;0,41;3,16;0,43;0,57;2,34;-0,76372458;18,85;115688125,74;8,7549;0,6686;18363731736,16;;
341;BANCO PATAGONIA;BPAT33;44,05;6,9786;0,6603;1,7983;0,0941;1,7983;51,56;21,77;5,61;0,3915;;-0,1184;0,24;9,46;1,35;;;;0,14;0,86;;-0,10571172;14,99;;66,7093;6,3122;1533769021,0;;-18,89
188;SCHULZ;SHUL3;111,89;159,7333;38,3886;114,4736;17,2939;52,5972;25,25;17,48;12,53;20,009;41,1341;-49,3283;0,86;24,03;10,83;17,77;0,35;1,03;0,45;0,55;2,84;6,33999411;24,09;;2,9147;0,7005;18012002896,44;0,1759;52,2
188;SCHULZ;SHUL4;4,53;6,467;1,5542;4,6346;0,7002;52,5972;25,25;17,48;12,53;0,8101;1,6654;-1,9971;0,86;24,03;10,83;17,77;0,35;1,03;0,45;0,55;2,84;0,25668222;24,09;1978050,15;2,9147;0,7005;18012002896,44;4,7787;52,2
217;WHIRLPOOL;WHRL3;4,58;12,713;2,8169;8,0429;0,8503;7,5557;16,5;7,83;4,95;0,6295;13,3225;-2,7952;1,35;22,16;6,69;20,32;-0,19;-0,55;0,3;0,7;1,1;-0,25891025;14,11;12422,0;1,6259;0,3603;6939650121,16;4,0852;11,67
217;WHIRLPOOL;WHRL4;4,7;13,0461;2,8907;8,2537;0,8726;7,5557;16,5;7,83;4,95;0,646;13,6715;-2,8684;1,35;22,16;6,69;20,32;-0,19;-0,55;0,3;0,7;1,1;-0,26569393;14,11;24137,41;1,6259;0,3603;6939650121,16;4,3787;11,67
365;PPLA PARTICIPATIONS;PPLA11;3,93;3687,2125;1106,1637;3687,2125;4,9671;3687,2125;;;;;1106,1637;;0,0;30,0;0,13;;;;0,0;1,0;1,0;-36,13468211;;1653,96;0,0036;0,0011;11061637,38;;-87,74
553;BANCO BMG S.A.;BMGB4;2,1;16,058;0,3008;-6,9783;0,0301;-6,9783;31,99;-2,85;1,24;0,1989;;-0,0305;0,15;1,87;0,19;;;;0,1;0,9;;-0,23204906;13,33;2332989,7;6,9818;0,1308;1224788063,1;17,3968;-17,1
793;TC TRADERS CLUB S.A.;TRAD3;1,42;-13,0088;0,6961;-5,0409;0,6536;-2,4043;53,21;-82,86;-32,11;4,1769;1,9361;-1,0793;0,16;-5,35;-5,02;-17,13;-0,36;2,64;0,94;0,06;6,95;0,03600102;;2532209,78;2,0399;-0,1092;397808935,96;0,0144;
399;METALURGICA GERDAU;GOAU3;12,73;2,7995;0,7883;0,6671;0,164;0,8953;24,43;22,94;5,47;0,153;0,6167;-0,3117;1,07;28,16;5,86;25,12;0,23;0,19;0,21;0,38;2,28;0,2828158;15,78;1612014,7;16,1485;4,5472;13849584926,01;9,8193;
399;METALURGICA GERDAU;GOAU4;13,76;3,026;0,8521;0,721;0,1772;0,8953;24,43;22,94;5,47;0,1654;0,6666;-0,3369;1,07;28,16;5,86;25,12;0,23;0,19;0,21;0,38;2,28;0,30569877;15,78;101049485,11;16,1485;4,5472;13849584926,01;9,0843;
294;MARFRIG;MRFG3;6,81;0,8248;0,644;0,3341;0,0335;3,3789;15,93;11,48;4,65;0,0384;0,4273;-0,0524;0,87;78,08;4,07;14,51;5,87;3,04;0,05;0,78;1,28;0,06845063;35,31;99130083,44;10,5748;8,2566;4494600000,0;32,9987;
445;AFLUENTE;AFLT3;9,75;5,137;2,2655;4,9844;1,9548;4,7337;82,74;80,13;77,75;3,9938;10,9735;-2,6147;0,49;44,1;38,05;43,2;-0,11;-0,25;0,86;0,14;3,4;0,01011464;30,86;6940,25;4,3036;1,898;615075825,0;2,4229;52,99
226;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS;LLIS3;1,68;-1,641;-2,2617;-2,3905;0,9327;-5,4329;58,11;-55,44;-80,76;1,3253;-10,5128;-1,347;0,7;-137,83;-56,84;-52,92;;-3,04;-0,41;1,41;0,78;0,03091887;-4,9;630948,48;-0,7428;-1,0238;1425634333,2;;
170;CSU DIGITAL S.A.;CSUD3;11,28;6,9021;1,2996;4,7084;0,799;4,7193;36,51;18,99;12,96;0,8944;21,8694;-1,145;0,89;18,83;11,58;15,97;0,0;0,01;0,61;0,39;1,14;0,38080143;1,99;835078,11;8,6799;1,6343;471504000,0;8,2686;14,37
