TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
RCSL3;3,93;;-11,60;-26,24;2,56;12,18;9,59;-17,34;20,96;10,81;-0,22;;2,01;21,12;-5,19;1,32;-226,21;-22,09;-123,88;-0,10;1,10;1,27;362,53;;4.369.964,86;-0,15;-0,34;-0,02;78.416.771,07
RCSL4;1,11;;-3,28;-7,41;0,72;12,18;9,59;-17,34;5,92;10,81;-0,22;;0,57;5,97;-1,47;1,32;-226,21;-22,09;-123,88;-0,10;1,10;1,27;362,53;;896.723,29;-0,15;-0,34;0,00;78.416.771,07
RDNI3;5,60;1,02;11,48;0,37;0,11;24,84;7,42;3,20;4,95;16,67;11,71;0,88;0,37;0,89;-0,17;1,58;3,23;0,97;2,34;0,30;0,70;0,30;18,15;;78.216,31;15,11;0,49;0,08;245.110.924,80
RDOR3;23,00;1,33;44,06;2,28;0,57;22,63;16,96;5,20;13,51;14,16;0,65;0,11;2,29;2,11;-1,04;2,49;5,18;1,29;6,85;0,25;0,75;0,25;;;181.028.868,91;10,08;0,52;-1,83;52.653.729.570,00
RECV3;20,18;3,86;5,13;1,55;0,90;48,44;42,28;38,76;4,70;3,95;-0,76;-0,25;1,99;7,98;-1,33;1,53;30,27;17,52;24,34;0,58;0,42;0,45;;;86.604.288,57;13,00;3,93;0,01;5.922.312.800,40
REDE3;5,08;14,50;7,21;1,94;0,42;28,86;22,83;9,83;3,11;5,71;2,59;1,62;0,71;6,68;-0,58;1,31;26,96;5,88;17,98;0,22;0,78;0,60;10,99;67,95;18.620,45;2,61;0,70;-3,38;10.762.649.207,40
RENT3;56,52;2,72;30,29;2,72;0,85;37,38;25,47;10,37;12,33;18,45;6,12;1,35;3,14;123,57;-1,04;1,04;8,97;2,81;7,34;0,31;0,69;0,27;24,03;29,54;470.612.720,23;20,81;1,87;-3,11;55.866.398.763,60
RLOG3;23,08;;82,76;4,26;0,23;34,71;29,67;1,85;5,17;12,09;6,92;5,71;1,53;1,49;-0,31;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;4,37;;5,41;0,28;-2,42;10.691.215.482,28
RNEW11;5,09;;0,54;0,46;0,15;28,34;485,71;376,51;0,42;1,35;0,93;1,02;2,05;-1,88;-0,16;0,34;85,31;27,61;51,87;0,32;0,68;0,07;-22,41;;48.904,63;10,95;9,34;0,00;423.291.112,01
RNEW3;1,64;;0,53;0,45;0,15;28,34;485,71;376,51;0,41;1,35;0,93;1,02;1,98;-1,82;-0,15;0,34;85,31;27,61;51,87;0,32;0,68;0,07;-22,41;;96.238,03;3,65;3,11;0,00;423.291.112,01
RNEW4;1,72;;0,55;0,47;0,15;28,34;485,71;376,51;0,43;1,35;0,93;1,02;2,08;-1,91;-0,16;0,34;85,31;27,61;51,87;0,32;0,68;0,07;-22,41;;131.563,69;3,65;3,11;0,00;423.291.112,01
ROMI3;14,87;6,67;5,98;1,20;0,60;32,50;17,85;14,09;4,72;6,54;1,83;0,46;0,84;1,87;-1,54;2,10;20,09;10,04;12,06;0,50;0,50;0,71;18,80;42,41;13.250.082,26;12,38;2,49;1,79;1.317.700.568,25
RPAD3;6,89;0,01;8,79;0,55;0,54;;;;9,69;8,37;-1,10;-0,06;;10,08;-0,58;5,92;6,22;6,16;5,50;0,99;0,01;0,00;;8,81;2.843,67;12,60;0,78;0,04;570.312.816,83
RPAD5;6,95;8,26;8,86;0,55;0,55;;;;9,78;8,37;-1,10;-0,06;;10,17;-0,58;5,92;6,22;6,16;5,50;0,99;0,01;0,00;;8,81;1.390,00;12,60;0,78;0,04;570.312.816,83
RPAD6;6,55;0,01;8,35;0,52;0,51;;;;9,21;8,37;-1,10;-0,06;;9,59;-0,55;5,92;6,22;6,16;5,50;0,99;0,01;0,00;;8,81;72.037,29;12,60;0,78;0,03;570.312.816,83
RPMG3;1,60;;-0,12;-0,03;0,02;-11,88;-18,63;-19,13;-0,12;-0,37;-0,25;;0,02;-0,03;-0,34;0,57;-23,61;-18,05;24,39;-0,76;1,77;0,94;25,45;;17.228,86;-56,95;-13,45;0,00;108.306.606,40
RRRP3;27,56;;37,42;1,29;0,70;51,49;15,74;8,68;20,65;21,33;0,81;0,05;3,25;8,24;-0,87;1,76;3,45;1,88;-1,31;0,54;0,46;0,22;118,19;;292.539.794,63;21,38;0,74;0,00;5.560.539.364,16
RSID3;2,96;;-0,14;-0,05;0,09;98,55;970,02;1.140,30;-0,16;-1,77;-1,61;;;-0,06;-0,20;0,26;-38,48;-63,31;71,90;-1,65;2,65;-0,06;;;153.977,09;-55,42;-21,33;0,00;59.000.000,00
RSUL3;0,00;;0,00;0,00;0,00;36,02;26,20;17,00;0,00;1,30;-0,29;-0,21;0,00;0,00;0,00;2,17;46,77;20,21;50,20;0,43;0,57;1,19;26,29;12,74;;24,09;11,27;0,00;163.798.451,00
RSUL4;67,00;7,32;5,95;2,78;1,20;36,02;26,20;17,00;3,86;1,30;-0,29;-0,21;1,01;4,38;-2,45;2,17;46,77;20,21;50,20;0,43;0,57;1,19;26,29;12,74;96.373,19;24,09;11,27;-0,24;163.798.451,00
SANB11;27,20;6,72;8,25;1,24;0,10;20,14;14,46;13,87;7,91;7,84;;;1,14;-0,13;-0,11;0,14;15,08;1,16;;0,08;0,92;0,08;10,04;6,73;53.680.915,69;21,86;3,30;-0,47;101.080.198.567,48
SANB3;12,61;6,90;7,65;1,15;0,09;20,14;14,46;13,87;7,34;7,84;;;1,06;-0,12;-0,10;0,14;15,08;1,16;;0,08;0,92;0,08;10,04;6,73;2.085.256,49;10,93;1,65;-0,43;101.080.198.567,48
SANB4;14,46;6,62;8,77;1,32;0,10;20,14;14,46;13,87;8,41;7,84;;;1,22;-0,14;-0,12;0,14;15,08;1,16;;0,08;0,92;0,08;10,04;6,73;2.751.486,29;10,93;1,65;-0,50;101.080.198.567,48
SAPR11;18,90;7,98;4,96;0,65;0,34;57,99;31,52;20,30;3,19;5,34;2,17;0,44;1,01;6,80;-0,40;1,52;13,11;6,91;10,05;0,53;0,47;0,34;7,96;10,91;25.670.063,29;29,07;3,81;-2,24;5.676.087.929,36
SAPR3;3,65;7,65;4,79;0,63;0,33;57,99;31,52;20,30;3,08;5,34;2,17;0,44;0,97;6,57;-0,39;1,52;13,11;6,91;10,05;0,53;0,47;0,34;7,96;10,91;1.165.984,03;5,81;0,76;-2,16;5.676.087.929,36
SAPR4;3,78;8,13;4,96;0,65;0,34;57,99;31,52;20,30;3,19;5,34;2,17;0,44;1,01;6,80;-0,40;1,52;13,11;6,91;10,05;0,53;0,47;0,34;7,96;10,91;8.390.863,46;5,81;0,76;-2,24;5.676.087.929,36
SBFG3;7,38;1,60;8,77;0,75;0,21;46,97;6,42;3,27;4,47;9,63;5,16;0,86;0,29;1,14;-0,46;1,54;8,51;2,42;7,92;0,28;0,72;0,74;26,04;-2,99;18.241.764,63;9,89;0,84;-0,15;1.797.739.498,44
SBSP3;48,46;1,95;10,61;1,21;0,58;34,93;21,06;14,15;7,13;10,46;3,32;0,56;1,50;52,80;-0,66;1,09;11,42;5,46;7,55;0,48;0,52;0,39;8,59;4,38;165.481.946,46;39,99;4,57;0,30;33.184.404.139,95
SCAR3;15,63;0,92;-11,25;0,61;0,26;60,63;38,93;-20,83;6,02;17,67;11,66;1,18;2,34;2,48;-0,31;2,56;-5,39;-2,28;3,64;0,42;0,58;0,11;-6,96;;370.924,46;25,76;-1,39;0,03;902.434.295,97
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78;0,01;6.238.667.820,00
SEER3;3,00;;-1,74;0,31;0,11;49,72;-1,45;-13,25;-15,94;-37,60;-21,67;0,42;0,23;1,93;-0,15;1,36;-17,95;-6,55;-1,57;0,36;0,64;0,49;6,36;;2.350.185,06;9,61;-1,73;0,00;386.164.680,00
SEQL3;1,70;;-3,46;0,45;0,12;18,55;4,44;-3,74;2,91;10,65;7,79;1,19;0,13;-47,33;-0,18;0,99;-12,87;-3,53;6,43;0,27;0,73;0,94;;;17.879.404,14;3,82;-0,49;0,00;234.972.361,71
SGPS3;0,74;;-0,08;0,06;0,01;24,22;-7,26;-31,40;-0,35;-7,98;-7,63;1,32;0,03;0,53;-0,02;1,07;-75,00;-15,48;-6,85;0,21;0,79;0,49;-5,73;;197.723,20;12,12;-9,09;0,00;36.500.000,00
SHOW3;1,45;;-8,83;0,86;0,19;25,51;10,41;-3,37;2,86;0,24;-2,66;-0,80;0,30;2,87;-0,49;1,12;-9,68;-2,16;14,42;0,22;0,78;0,64;-12,84;;595.178,74;1,70;-0,16;0,11;99.096.564,63
SHUL3;111,89;0,23;148,11;35,87;16,87;25,96;18,11;12,90;105,51;47,88;0,49;0,17;19,10;40,60;-49,46;2,71;24,22;11,39;17,84;0,47;0,53;0,88;24,97;46,42;;3,12;0,76;3,69;17.958.785.572,28
SHUL4;4,20;6,79;5,56;1,35;0,63;25,96;18,11;12,90;3,96;47,88;0,49;0,17;0,72;1,52;-1,86;2,71;24,22;11,39;17,84;0,47;0,53;0,88;24,97;46,42;1.804.312,63;3,12;0,76;0,14;17.958.785.572,28
SIMH3;7,65;8,54;13,30;1,15;0,10;31,13;20,99;1,98;1,25;6,56;5,29;4,85;0,26;0,84;-0,16;1,55;8,64;0,78;11,17;0,09;0,91;0,40;27,43;;34.589.869,57;6,66;0,58;-0,32;6.489.277.215,66
SLCE3;43,99;6,31;7,37;1,91;0,63;32,65;26,12;13,22;3,73;4,61;0,89;0,45;0,97;3,83;-1,19;1,53;25,89;8,52;24,38;0,33;0,67;0,64;34,00;28,89;60.192.655,54;23,05;5,97;0,38;9.333.849.000,06
SLED3;7,50;;0,62;-0,21;0,67;43,12;218,72;133,70;0,38;0,43;0,36;;0,83;-0,62;-0,94;0,21;-33,29;107,58;-68,28;-3,23;4,23;0,80;-45,03;;22.177,29;-36,09;12,01;0,00;13.643.334,66
SLED4;0,96;;0,08;-0,03;0,09;43,12;218,72;133,70;0,05;0,43;0,36;;0,11;-0,08;-0,12;0,21;-33,29;107,58;-68,28;-3,23;4,23;0,80;-45,03;;36.319,03;-36,09;12,01;0,00;13.643.334,66
SMFT3;14,20;;-93,08;1,98;0,69;20,36;-0,93;-8,27;-823,98;-873,76;-49,20;0,12;7,70;4,71;-0,98;2,01;-2,13;-0,74;-0,13;0,35;0,65;0,09;7,71;;33.225.178,51;7,18;-0,15;1,08;8.330.502.926,69
SMLS3;22,40;;10,78;4,09;1,02;85,18;41,42;39,07;10,17;9,93;-0,24;-0,10;4,21;18,78;-2,54;1,10;37,96;9,43;24,47;0,25;0,75;0,24;;;;5,47;2,08;-0,33;2.781.160.547,20
SMTO3;27,71;4,09;9,01;1,69;0,52;34,59;35,22;17,30;4,42;7,60;3,17;1,22;1,56;2,91;-0,79;2,11;18,82;5,78;12,87;0,31;0,69;0,33;16,99;30,86;57.343.500,23;16,35;3,08;-0,35;9.820.274.266,46
SNSY3;4,49;;-0,10;-0,02;0,08;18,59;-1,34;-39,84;-3,11;-17,99;-10,87;;0,04;-1,22;-0,17;0,90;-18,18;-73,80;0,68;-4,06;5,06;1,85;16,67;;862,86;-236,69;-43,02;0,00;79.363.599,20
SNSY5;2,50;;-0,06;-0,01;0,04;18,59;-1,34;-39,84;-1,73;-17,99;-10,87;;0,02;-0,68;-0,10;0,90;-18,18;-73,80;0,68;-4,06;5,06;1,85;16,67;;6.835,88;-236,69;-43,02;0,00;79.363.599,20
SNSY6;13,33;;-0,31;-0,06;0,23;18,59;-1,34;-39,84;-9,22;-17,99;-10,87;;0,12;-3,61;-0,52;0,90;-18,18;-73,80;0,68;-4,06;5,06;1,85;16,67;;;-236,69;-43,02;0,00;79.363.599,20
SOJA3;11,48;0,95;7,94;1,41;0,93;13,17;10,53;9,56;7,21;7,00;-0,21;-0,04;0,76;2,02;-2,74;3,28;17,69;11,68;13,69;0,66;0,34;1,22;53,23;;2.702.025,03;8,17;1,45;0,24;1.344.770.942,48
SOMA3;8,12;1,12;19,01;0,86;0,60;56,67;9,17;6,88;14,26;16,18;1,94;0,12;1,31;3,96;-0,87;1,93;4,53;3,15;4,59;0,70;0,30;0,46;36,69;33,25;79.852.221,63;9,44;0,43;1,61;6.364.301.195,03
SOND3;46,01;13,11;7,88;1,80;1,15;42,02;15,59;10,11;5,11;2,75;-1,38;-0,48;0,80;3,21;-2,87;2,47;22,84;14,52;18,42;0,64;0,36;1,44;23,50;34,95;;25,55;5,84;1,98;91.206.025,00
SOND5;36,00;18,43;6,17;1,41;0,90;42,02;15,59;10,11;4,00;2,75;-1,38;-0,48;0,62;2,51;-2,24;2,47;22,84;14,52;18,42;0,64;0,36;1,44;23,50;34,95;3.600,00;25,55;5,84;1,55;91.206.025,00
SOND6;32,35;20,51;5,54;1,27;0,81;42,02;15,59;10,11;3,59;2,75;-1,38;-0,48;0,56;2,25;-2,01;2,47;22,84;14,52;18,42;0,64;0,36;1,44;23,50;34,95;19.410,00;25,55;5,84;1,39;91.206.025,00
SPRT3B;76,40;;-1.754,58;-103,37;13.051,03;;;;12.084,00;12.083,22;-0,78;;;-103,25;-83.584,87;0,01;-5,89;-743,83;-0,86;-126,25;127,25;0,00;;;;-0,74;-0,04;20,57;370.531.748,80
SQIA3;15,57;0,43;81,58;2,04;0,88;42,65;9,91;2,72;22,41;24,35;1,94;0,18;2,22;-49,73;-1,05;0,90;2,50;1,08;4,65;0,43;0,57;0,40;35,51;17,60;11.423.913,23;7,62;0,19;-4,07;1.369.256.504,04
STBP3;8,44;7,77;16,98;3,49;1,68;45,39;31,20;22,23;12,10;11,64;-0,46;-0,13;3,78;29,49;-2,09;1,41;20,52;9,88;18,61;0,48;0,52;0,44;18,58;;42.530.639,03;2,42;0,50;0,29;7.293.597.914,36
STKF3;0,00;;0,00;0,00;0,00;45,65;33,88;27,59;0,00;2,40;2,40;0,22;0,00;0,00;0,00;2,13;7,42;4,79;4,87;0,65;0,35;0,17;22,63;95,16;;7,05;0,52;0,00;0,00
STTR3;0,00;;0,00;0,00;0,00;31,37;17,25;14,11;0,00;-0,22;-0,22;-0,09;0,00;0,00;0,00;2,46;32,10;17,86;25,38;0,56;0,44;1,27;22,02;;;2,91;0,94;0,00;0,00
SULA11;22,25;0,27;52,23;1,13;0,31;4,25;-3,34;0,83;-12,92;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;98.011.165,19;19,64;0,43;-0,94;9.475.042.424,17
SULA3;7,43;0,27;52,32;1,13;0,31;4,25;-3,34;0,83;-12,95;6,54;19,47;-1,71;0,43;0,85;-0,91;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;43.292,81;6,55;0,14;-0,95;9.475.042.424,17
SULA4;7,63;0,26;53,73;1,17;0,32;4,25;-3,34;0,83;-13,30;6,54;19,47;-1,71;0,44;0,88;-0,93;2,29;2,17;0,60;-8,72;0,28;0,72;0,73;4,58;-23,56;90.108,19;6,55;0,14;-0,97;9.475.042.424,17
SUZB3;40,33;5,92;2,28;1,61;0,40;50,19;44,60;46,92;2,40;4,99;2,59;1,73;1,07;2,36;-0,56;2,56;70,50;17,55;15,74;0,25;0,75;0,37;36,49;66,86;235.968.234,11;25,05;17,66;0,01;53.361.939.884,50
SYNE3;3,30;15,88;-8,84;0,20;0,12;43,73;30,12;-12,01;3,52;8,35;4,82;0,27;1,06;1,39;-0,14;4,84;-2,21;-1,40;3,23;0,63;0,37;0,12;1,23;;1.389.265,86;16,87;-0,37;0,08;503.726.668,50
TAEE11;34,64;17,87;8,23;1,82;0,69;80,95;93,30;55,39;4,89;7,79;2,90;1,08;4,56;5,77;-0,84;3,02;22,06;8,37;14,85;0,38;0,62;0,15;19,43;17,46;97.236.031,00;19,07;4,21;-0,24;11.936.887.127,55
TAEE3;11,57;17,83;8,25;1,82;0,69;80,95;93,30;55,39;4,90;7,79;2,90;1,08;4,57;5,78;-0,84;3,02;22,06;8,37;14,85;0,38;0,62;0,15;19,43;17,46;2.048.718,86;6,36;1,40;-0,24;11.936.887.127,55
TAEE4;11,55;17,86;8,24;1,82;0,69;80,95;93,30;55,39;4,89;7,79;2,90;1,08;4,56;5,77;-0,84;3,02;22,06;8,37;14,85;0,38;0,62;0,15;19,43;17,46;4.576.232,03;6,36;1,40;-0,24;11.936.887.127,55
TASA3;16,50;;4,02;2,04;0,92;45,69;29,95;20,47;2,75;2,97;0,24;0,18;0,82;4,46;-2,58;1,47;50,77;22,84;34,88;0,45;0,55;1,12;29,58;;551.245,26;8,09;4,11;-0,22;2.078.241.684,20
TASA4;16,40;;3,99;2,03;0,91;45,69;29,95;20,47;2,73;2,97;0,24;0,18;0,82;4,43;-2,57;1,47;50,77;22,84;34,88;0,45;0,55;1,12;29,58;;10.580.194,69;8,09;4,11;-0,22;2.078.241.684,20
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;4.272,71;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;12.175,76;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;2,81;;197,96;0,33;0,13;11,72;9,55;0,44;9,12;28,87;19,74;0,72;0,87;0,33;-0,28;3,64;0,17;0,06;1,20;0,39;0,61;0,15;-5,08;;342.183,63;8,45;0,01;-1,97;206.870.036,30
TECN3;2,85;2,88;5,19;0,57;0,32;54,25;15,83;11,37;3,73;3,96;0,25;0,04;0,59;0,63;-0,92;4,84;10,94;6,21;10,28;0,57;0,43;0,55;0,65;;1.444.413,31;5,02;0,55;0,12;206.485.650,60
TEKA3;8,23;;-0,03;0,00;0,00;17,88;-40,46;-60,00;-0,04;-4,73;-4,67;;0,02;0,00;0,00;0,04;-8,33;-14,52;7,77;-1,74;2,74;0,24;15,05;;816,00;-3.811,71;-317,38;0,00;6.568.103,25
TEKA4;15,47;;-0,05;0,00;0,01;17,88;-40,46;-60,00;-0,07;-4,73;-4,67;;0,03;0,00;-0,01;0,04;-8,33;-14,52;7,77;-1,74;2,74;0,24;15,05;;17.888,73;-3.811,71;-317,38;0,00;6.568.103,25
TELB3;14,68;;-9,93;0,76;0,31;-53,90;-10,84;-36,72;-33,62;-4,24;27,08;-0,61;3,65;1,05;-0,51;4,75;-7,68;-3,16;-2,08;0,41;0,59;0,09;36,54;;55.800,25;19,26;-1,48;-14,10;1.181.588.553,50
TELB4;9,98;;-6,75;0,52;0,21;-53,90;-10,84;-36,72;-22,85;-4,24;27,08;-0,61;2,48;0,71;-0,34;4,75;-7,68;-3,16;-2,08;0,41;0,59;0,09;36,54;;170.556,71;19,26;-1,48;-9,59;1.181.588.553,50
TEND3;5,11;;-0,97;0,74;0,13;11,39;-13,09;-22,69;-1,69;-4,28;-2,56;1,13;0,22;1,01;-0,25;1,36;-76,27;-13,26;-16,39;0,17;0,83;0,58;12,18;;24.030.505,17;6,88;-5,25;-0,01;543.633.521,66
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;9,79;2,21;96,34;28,30;16,03;57,59;22,07;17,00;74,22;12,73;0,25;0,09;16,38;35,56;-61,11;2,57;29,38;16,64;24,13;0,57;0,43;0,98;22,58;23,35;1.988.188,46;0,35;0,10;3,85;1.563.639.234,69
TGMA3;18,19;7,60;7,54;1,57;1,08;20,04;14,68;11,62;5,97;5,79;-0,17;-0,05;0,88;3,84;-2,15;2,30;20,77;14,34;16,58;0,69;0,31;1,23;4,80;8,95;4.223.980,80;11,62;2,41;0,16;1.200.593.023,85
TIET11;12,54;;4,38;2,25;0,46;74,66;61,76;49,46;3,51;7,15;3,64;2,34;2,16;1.031,49;-0,52;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;5,57;2,87;0,02;5.004.795.800,93
TIET3;3,49;;6,09;3,13;0,64;74,66;61,76;49,46;4,88;7,15;3,64;2,34;3,01;1.435,37;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;13,57;5,50;19,66;1,29;0,58;50,51;14,68;7,76;10,40;10,50;0,07;0,01;1,53;-11,93;-0,71;0,79;6,58;2,96;10,24;0,45;0,55;0,38;5,81;6,24;92.830.685,20;10,49;0,69;-0,45;32.947.147.856,78
TKNO3;69,63;9,40;5,37;0,78;0,60;22,51;16,92;12,42;3,94;2,87;-0,67;-0,13;0,67;1,60;-1,37;2,99;14,45;11,14;15,95;0,77;0,23;0,90;19,94;;;89,81;12,98;-0,13;184.192.234,98
